Gene_id,UR1,UTI1,UR3,UTI3,UR6,UTI6,UR7,UTI7,UR14,UTI14,UR17,UTI17,UR43,UTI43,UR54,UTI54,UR56,UTI56,UR57,UTI57,UR66,UTI66,UR68,UTI68,UR86,UTI86
44293_preprotein_translocase_subunit_SecF,,,,,,,944.0,92.0,,,,,,,,,,,,,,,,,,
4429_nepI_2,68.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,
4430_Alpha-beta_hydrolase_family_protein,190.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,
4431_dmlR_8,206.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,
44325_lon_1,,,,,,,,,,,,,,,,,,,,,4583.0,25.0,,,,
44326_lon_2,,,,,,,,,,,,,,,,,,,,,5500.0,23.0,,,,
44356_ybaN,,,,,,,1893.0,23.0,,,,,,,,,,,,,,,,,,
4440_hypothetical_protein,229.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
4441_hypothetical_protein,35.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,
44430_bacteriophage_N4_adsorption_protein_B,,,,,,,127.0,2.0,,,,,,,,,,,,,,,,,,
4445_yafO,102.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,
4446_yafN,258.0,32.0,,,,,,,,,,,460.0,28.0,276.0,41.0,277.0,181.0,,,,,421.0,23.0,149.0,40.0
44559_crr_1,,,,,,,,,,,,,,,,,,,,,,,152.0,17.0,,
4458_higA_2,525.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,
4459_hypothetical_protein,432.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,
4465_flgH_2,33.0,12.0,,,56.0,7.0,,,,,,,79.0,2.0,65.0,13.0,,,,,,,52.0,1.0,,
44757_hypothetical_protein,,,,,,,17.0,0.0,,,,,,,,,,,,,,,,,,
4483_flagellar_hook-basal_body_protein_FliE,5.0,2.0,,,11.0,0.0,10.0,0.0,,,,,6.0,1.0,7.0,6.0,,,,,,,8.0,1.0,,
44841_rhtA_1,,,,,,,127.0,4.0,,,,,,,,,,,,,,,,,,
44842_rhtA_2,,,,,,,192.0,5.0,,,,,,,,,,,,,,,,,,
4495_aldehyde_oxidoreductase_2Fe-2S_subunit,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4499_hypothetical_protein,66.0,16.0,,,110.0,21.0,,,89.0,35.0,147.0,37.0,146.0,15.0,,,253.0,335.0,103.0,5.0,100.0,1.0,,,33.0,16.0
44_hypothetical_protein,21.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
4500_hypothetical_protein,216.0,10.0,,,187.0,24.0,,,163.0,17.0,362.0,49.0,295.0,24.0,,,569.0,622.0,180.0,5.0,309.0,3.0,,,49.0,11.0
45018_ComEC_family_competence_protein,,,,,,,84.0,2.0,,,,,,,,,,,,,,,,,,
4502_matB,466.0,37.0,,,919.0,60.0,477.0,6.0,500.0,35.0,2134.0,331.0,1680.0,125.0,772.0,34.0,4301.0,3110.0,725.0,13.0,2228.0,1.0,1261.0,15.0,155.0,27.0
4507_NADH_oxidase,51.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
45088_appC_1,,,,,,,47.0,0.0,,,,,,,,,,,,,,,,,,
4509_NADH_oxidase,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4510_Alpha-beta_hydrolase_family_protein,1942.0,23.0,,,2424.0,9.0,,,,,1734.0,29.0,1967.0,105.0,2169.0,69.0,2135.0,223.0,1467.0,5.0,1807.0,1.0,2497.0,22.0,127.0,48.0
4511_dmlR_9,1024.0,62.0,,,1520.0,29.0,,,,,,,1343.0,88.0,,,1251.0,439.0,1345.0,12.0,,,1472.0,29.0,,
4512_dmlR_10,1638.0,57.0,,,1363.0,22.0,,,,,1361.0,28.0,1301.0,92.0,1060.0,98.0,1195.0,241.0,938.0,7.0,,,1136.0,16.0,983.0,124.0
4513_yhdN_5,553.0,18.0,,,385.0,9.0,,,,,629.0,8.0,666.0,30.0,504.0,33.0,459.0,71.0,682.0,2.0,388.0,3.0,947.0,8.0,494.0,75.0
45148_clsA,,,,,,,376.0,2.0,,,,,,,,,,,,,,,,,,
45149_cls_1,,,,,,,424.0,7.0,,,,,,,,,,,,,,,,,,
4514_yvgN_2,944.0,56.0,,,580.0,29.0,,,,,805.0,15.0,888.0,50.0,765.0,59.0,698.0,149.0,1057.0,5.0,622.0,8.0,643.0,9.0,568.0,52.0
4515_Invasin,525.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,
4516_hypothetical_protein,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
45266_icsA_1,,,,,,,328.0,1.0,,,,,,,,,,,,,,,,,,
45391_cls_2,,,,,,,,,,,,,,,,,,,,,,,2435.0,25.0,,
45392_cls_3,,,,,,,,,,,,,,,,,,,,,,,1838.0,22.0,,
45409_trpE_1,,,,,,,320.0,10.0,,,,,,,,,,,,,,,,,,
4546_leuE_2,582.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
45496_abgB_2,,,,,,,246.0,5.0,,,,,,,,,,,,,,,,,,
4550_hypothetical_protein,7.0,0.0,,,,,,,,,,,,,,,,,,,9.0,0.0,15.0,0.0,,
45519_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,2714.0,8.0,,,,
45520_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,66.0,1.0,,,,
45561_Fibronectin_type_III_protein,,,,,,,,,,,,,,,,,,,,,,,,,160.0,23.0
4560_lacA_2,14883.0,3.0,,,,,,,,,,,1124.0,17.0,,,,,468.0,4.0,,,210.0,6.0,4162.0,34.0
45689_putative_oxidoreductase,,,,,,,,,,,,,,,,,,,,,32.0,3.0,,,,
45734_sotB_2,,,,,,,88.0,0.0,,,,,,,,,,,,,,,,,,
45800_cell_envelope_integrity_inner_membrane_protein_TolA,,,,,,,2999.0,2.0,,,,,,,,,,,,,,,,,,
45829_ynfE_1,,,,,,,1056.0,10.0,,,,,,,,,,,,,,,,,,
45838_nagC_3,,,,,,,445.0,6.0,,,,,,,,,,,,,823.0,3.0,775.0,14.0,,
45839_nagC_4,,,,,,,,,,,,,,,,,,,,,1259.0,1.0,1805.0,24.0,,
4587_hypothetical_protein,24.0,1.0,,,,,,,36.0,10.0,44.0,1.0,30.0,6.0,,,38.0,18.0,,,,,,,46.0,11.0
45939_sufD_1,,,,,,,1301.0,86.0,,,,,,,,,,,,,,,,,,
45940_sufD_2,,,,,,,610.0,25.0,,,,,,,,,,,,,,,,,,
45_hypothetical_protein,78.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
4603_hypothetical_protein,74.0,39.0,,,161.0,7.0,,,,,37.0,12.0,41.0,7.0,34.0,35.0,23.0,89.0,14.0,2.0,28.0,2.0,39.0,6.0,22.0,20.0
4606_mak_2,23.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
4608_sbcC,1333.0,658.0,,,2231.0,317.0,1619.0,109.0,,,,,1721.0,243.0,2234.0,1024.0,1950.0,1941.0,,,1351.0,10.0,,,,
4615_hypothetical_protein,179.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,
4631_Pentapeptide_repeats_-8_copies-,185.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,
46341_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0
46365_cbtA_3,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,,
46394_galE_2,,,,,,,,,,,,,,,,,,,,,,,,,10963.0,8985.0
46425_cysE_1,,,,,,,15.0,0.0,,,,,,,,,,,,,,,41.0,0.0,3.0,0.0
46472_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,,,,,501.0,338.0
46475_hypothetical_protein,,,,,,,27.0,2.0,,,,,,,,,,,,,,,,,,
46479_anaerobic_benzoate_catabolism_transcriptional_regulator,,,,,,,97.0,1.0,,,,,,,,,,,,,,,,,,
46492_ecpD_1,,,,,,,,,,,,,,,,,,,,,,,,,11.0,3.0
46505_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,,,,,50.0,38.0
46668_glpT_2,,,,,,,1996.0,5.0,,,,,,,,,,,,,,,,,,
46720_nuoG,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
46771_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,,,,,98.0,69.0
46772_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,,,,,100.0,51.0
46825_ptsI_1,,,,,,,105.0,0.0,,,,,,,,,,,,,,,,,,
4688_aes,939.0,31.0,,,419.0,19.0,541.0,5.0,562.0,86.0,285.0,6.0,182.0,25.0,52.0,2.0,246.0,104.0,274.0,7.0,304.0,7.0,92.0,5.0,,
46894_Glycosyl_hydrolases_family_43,,,,,,,281.0,23.0,,,,,,,,,,,,,,,,,,
4693_ybaK,1120.0,47.0,,,,,,,,,,,1153.0,90.0,,,,,,,,,,,983.0,452.0
4696_glsA1,155.0,6.0,,,51.0,4.0,,,392.0,59.0,34.0,1.0,278.0,4.0,92.0,8.0,321.0,31.0,278.0,1.0,168.0,1.0,,,25.0,11.0
4698_bepC,493.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
46996_yphF_1,,,,,,,62.0,0.0,,,,,,,,,,,,,44.0,1.0,,,,
46997_yphF_2,,,,,,,148.0,2.0,,,,,,,,,,,,,105.0,1.0,,,,
4699_hypothetical_protein,2569.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,
46_Transposase_DDE_domain_protein,0.0,0.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,3.0,1.0
4700_apxIB,215.0,11.0,,,,,,,,,928.0,45.0,,,,,,,741.0,10.0,721.0,8.0,,,,
4701_prsE,633.0,40.0,,,,,,,,,,,,,,,5.0,26.0,238.0,8.0,,,646.0,15.0,131.0,123.0
47039_Acetyltransferase_Pat,,,,,,,7248.0,39.0,,,,,,,,,,,,,,,,,,
4703_hypothetical_protein,50.0,0.0,,,,,,,,,,,,,35.0,2.0,,,,,,,,,,
4704_hypothetical_protein,30.0,3.0,,,,,,,,,,,,,44.0,5.0,,,,,,,,,,
4705_chromosome_segregation_protein,193.0,19.0,,,,,,,,,,,,,133.0,30.0,,,,,,,,,,
4706_hypothetical_protein,930.0,310.0,,,,,,,,,,,,,1813.0,372.0,,,,,,,,,,
47081_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,,,108.0,3.0,,
47085_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,,,1431.0,43.0,,
47087_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,,,503.0,19.0,,
47093_traC_1,,,,,,,,,,,,,,,,,,,,,,,322.0,10.0,,
47097_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,,
47099_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,,
47100_Ash_protein_family_protein,,,,,,,,,,,,,,,,,,,,,,,97.0,11.0,,
47176_hypothetical_protein,,,,,,,1047.0,11.0,,,,,,,,,,,,,,,,,,
4717_allS_5,74.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
4718_allS_6,58.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
47211_hypothetical_protein,,,,,,,157.0,12.0,,,,,,,,,,,,,,,,,,
47212_hypothetical_protein,,,,,,,190.0,17.0,,,,,,,,,,,,,,,,,,
47214_rnhA,,,,,,,,,,,,,,,,,,,,,270.0,8.0,,,,
47241_dnaE_1,,,,,,,8357.0,535.0,,,,,,,,,,,,,,,,,,
47242_dnaE_2,,,,,,,939.0,174.0,,,,,,,,,,,,,,,,,,
47318_speD_1,,,,,,,683.0,62.0,,,,,,,,,,,,,,,,,,
47319_speD_2,,,,,,,2804.0,168.0,,,,,,,,,,,,,,,,,,
47340_preprotein_translocase_subunit_SecA,,,,,,,3227.0,281.0,,,,,,,,,,,,,,,8163.0,246.0,,
47341_preprotein_translocase_subunit_SecA,,,,,,,5242.0,257.0,,,,,,,,,,,,,,,11721.0,212.0,,
47392_CO2+-MG2+_efflux_protein_ApaG,,,,,,,725.0,9.0,,,,,,,,,,,,,,,,,,
4746_elfG_3,57.0,7.0,,,,,120.0,3.0,84.0,15.0,,,,,,,,,,,,,,,,
4749_site-specific_tyrosine_recombinase_XerD,3408.0,288.0,,,,,4145.0,44.0,4561.0,1614.0,,,,,,,2771.0,620.0,,,6611.0,20.0,,,,
47506_yjiY_1,,,,,,,,,,,,,,,,,,,,,,,35.0,0.0,,
4753_hypothetical_protein,72.0,9.0,,,,,,,73.0,35.0,21.0,1.0,,,,,,,,,,,,,8.0,2.0
4758_FtsZ_inhibitor_protein,164.0,5.0,,,143.0,11.0,,,167.0,60.0,,,,,,,8.0,3.0,,,,,316.0,22.0,,
47596_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
4759_hypothetical_protein,1210.0,173.0,,,,,,,,,,,,,,,,,,,,,1354.0,38.0,,
4760_hypothetical_protein,2806.0,236.0,,,,,,,,,,,,,,,,,,,,,1762.0,59.0,,
4761_prtR,4847.0,277.0,,,2437.0,93.0,,,,,,,,,,,2770.0,1503.0,,,,,,,,
4762_hypothetical_protein,175.0,7.0,,,,,,,,,,,,,,,9.0,11.0,,,,,,,,
4763_hypothetical_protein,91.0,3.0,,,106.0,4.0,,,101.0,34.0,,,,,,,15.0,6.0,,,,,83.0,4.0,,
4767_T5orf172_domain_protein,912.0,249.0,,,,,,,,,,,,,,,,,,,,,,,,
4768_hypothetical_protein,1818.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,
4769_hypothetical_protein,4631.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,
4770_hypothetical_protein,13.0,3.0,,,27.0,5.0,,,43.0,26.0,,,,,13.0,3.0,9.0,7.0,,,5.0,0.0,43.0,2.0,,
4771_prophage_protein_NinE,17.0,0.0,,,3.0,0.0,,,8.0,4.0,,,,,0.0,1.0,0.0,2.0,,,1.0,1.0,10.0,0.0,,
4772_hypothetical_protein,2.0,0.0,,,21.0,1.0,48.0,0.0,12.0,6.0,,,,,2.0,0.0,9.0,5.0,,,4.0,0.0,17.0,0.0,,
47739_hypothetical_protein,,,,,,,148.0,2.0,,,,,,,,,,,,,,,,,,
4774_Phage_antitermination_protein_Q,79.0,4.0,,,,,241.0,2.0,78.0,29.0,262.0,18.0,43.0,13.0,284.0,20.0,335.0,66.0,265.0,0.0,301.0,1.0,264.0,18.0,189.0,22.0
4778_Bacteriophage_lysis_protein,9.0,0.0,,,26.0,1.0,,,,,,,,,,,,,,,,,,,,
4779_hypothetical_protein,6.0,0.0,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,
4780_hypothetical_protein,50.0,0.0,,,3.0,0.0,,,,,,,,,,,4.0,1.0,,,,,,,17.0,3.0
47818_putative_acetyltransferase,,,,,,,,,,,,,,,,,,,,,,,,,1351.0,266.0
4781_hypothetical_protein,428.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
47820_emrE_2,,,,,,,,,,,,,,,,,,,,,,,,,3772.0,971.0
47821_ant1,,,,,,,,,,,,,,,,,,,,,,,,,17086.0,5939.0
47823_xerD_1,,,,,,,,,,,,,,,,,,,,,,,,,166.0,52.0
4783_Phage_DNA_packaging_protein_Nu1,69.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
47842_finO_2,,,,,,,,,,,,,,,,,,,,,,,40.0,2.0,,
4784_Phage_DNA_packaging_protein_Nu1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
4785_Phage_terminase_large_subunit_-GpA-,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
47874_yjdL_1,,,,,,,,,,,,,,,,,,,,,,,,,145.0,13.0
47875_yjdL_2,,,,,,,,,,,,,,,,,,,,,,,,,388.0,38.0
4788_Phage_portal_protein-_lambda_family,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4789_Phage_portal_protein-_lambda_family,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4791_sppA_3,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
47938_ccmF_2,,,,,,,43.0,0.0,,,,,,,,,,,,,,,,,,
47939_ccmF_3,,,,,,,38.0,0.0,,,,,,,,,,,,,,,,,,
4793_Bacteriophage_lambda_head_decoration_protein_D,1.0,0.0,,,0.0,0.0,,,8.0,3.0,,,,,,,,,,,,,113.0,3.0,173.0,12.0
4794_Phage_major_capsid_protein_E,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
4796_hypothetical_protein,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
47976_dinF_2,,,,,,,,,,,,,,,,,,,,,71.0,2.0,,,,
4797_Phage_Head-Tail_Attachment,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4798_Phage_minor_tail_protein_U,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4799_hypothetical_protein,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
47_Transposase_DDE_domain_protein,38.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
4800_Bacteriophage_lambda_minor_tail_protein_-GpG-,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4801_Minor_tail_protein_T,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4802_hypothetical_protein,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4803_hypothetical_protein,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4804_hypothetical_protein,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4805_hypothetical_protein,0.0,0.0,,,28.0,9.0,,,16.0,4.0,,,7.0,0.0,45.0,8.0,42.0,15.0,,,20.0,0.0,,,32.0,5.0
4806_hypothetical_protein,0.0,0.0,,,4.0,0.0,,,7.0,1.0,,,3.0,1.0,32.0,12.0,10.0,14.0,,,3.0,0.0,,,6.0,2.0
4807_hypothetical_protein,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4808_xerC_5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
48115_elfC_3,,,,,,,827.0,10.0,,,,,,,,,,,,,,,,,,
4811_IS2_repressor_TnpA,356.0,20.0,,,691.0,43.0,740.0,6.0,435.0,71.0,247.0,8.0,,,85.0,29.0,,,0.0,0.0,,,,,,
4813_IS1_transposase,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4814_Integrase_core_domain_protein,0.0,0.0,,,0.0,0.0,,,41.0,12.0,,,,,,,,,,,,,,,180.0,65.0
48150_transcriptional_regulator_PdhR,,,,,,,779.0,7.0,,,,,,,,,,,,,,,,,,
48151_lutR_3,,,,,,,698.0,2.0,,,,,,,,,,,,,,,,,,
4815_gltC_5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4816_corrinoid_ABC_transporter_substrate-binding_protein,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4817_putative_ABC_transporter_permease_protein,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4818_putative_ABC_transporter_ATP-binding_protein,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
48197_Invasin,,,,,,,111.0,1.0,,,,,,,,,,,,,,,,,,
4819_hypothetical_protein,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4820_phnG_2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4821_phnH_2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4822_phnI_2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4823_phnI_3,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4824_phnJ_2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4825_phnK_2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4826_thiQ_2,507.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,
4827_Transposase,269.0,35.0,,,,,,,,,196.0,9.0,,,,,,,172.0,0.0,501.0,2.0,,,128.0,46.0
48285_hemR_2,,,,,,,,,,,,,,,,,,,,,644.0,5.0,,,,
4829_site-specific_tyrosine_recombinase_XerC,813.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,
4830_putative_methyltransferase,20.0,3.0,,,,,,,,,,,,,55.0,5.0,50.0,21.0,,,,,,,,
4831_hypothetical_protein,143.0,17.0,,,477.0,90.0,,,177.0,57.0,,,109.0,10.0,,,,,,,31.0,1.0,,,375.0,54.0
4832_DNA_damage-inducible_protein_I,857.0,91.0,,,,,,,0.0,0.0,,,,,,,,,,,160.0,0.0,113.0,13.0,,
4833_lexA_4,656.0,94.0,,,,,,,0.0,0.0,,,,,,,,,,,168.0,0.0,,,,
4834_dinB_3,447.0,173.0,,,,,,,14.0,1.0,,,,,,,,,,,298.0,2.0,,,,
48355_Divergent_polysaccharide_deacetylase,,,,,,,293.0,6.0,,,,,,,,,,,,,,,,,,
48356_Divergent_polysaccharide_deacetylase,,,,,,,480.0,24.0,,,,,,,,,,,,,,,,,,
4835_Plasmid_stability_protein,1161.0,105.0,,,,,,,0.0,0.0,,,,,,,,,,,1015.0,1.0,,,,
4836_parM,3467.0,602.0,,,39.0,3.0,,,0.0,0.0,,,,,16616.0,4256.0,,,,,2696.0,15.0,,,,
4837_hypothetical_protein,1603.0,142.0,,,,,,,0.0,0.0,,,,,,,,,,,1186.0,8.0,,,,
4838_CobQ-CobB-MinD-ParA_nucleotide_binding_domain_protein,7057.0,302.0,,,,,,,880.0,183.0,,,,,,,,,,,5197.0,17.0,,,,
4839_xerC_6,1943.0,75.0,,,2457.0,113.0,,,106.0,22.0,,,,,1889.0,528.0,783.0,587.0,,,676.0,1.0,,,2098.0,1109.0
4840_hypothetical_protein,1515.0,41.0,,,,,,,,,,,,,563.0,32.0,236.0,53.0,,,,,,,,
4841_vapB,1408.0,66.0,,,837.0,26.0,,,0.0,0.0,,,,,,,,,,,,,,,803.0,257.0
4842_vapC,823.0,26.0,,,277.0,15.0,,,0.0,0.0,,,,,,,,,,,,,,,275.0,70.0
48433_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0
48434_Integrase_core_domain_protein,,,,,,,,,,,,,,,,,,,,,,,,,160.0,138.0
4843_recombination_protein_F,890.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,
4844_hypothetical_protein,2836.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,
4845_hypothetical_protein,911.0,28.0,,,709.0,28.0,,,151.0,23.0,,,,,,,,,,,,,,,576.0,63.0
4848_iutA,2198.0,137.0,,,49323.0,1681.0,,,0.0,0.0,,,,,32919.0,725.0,,,5883.0,21.0,,,,,1378.0,295.0
4849_iucD,1262.0,117.0,,,70973.0,1804.0,,,0.0,0.0,,,,,41517.0,793.0,,,9662.0,25.0,,,,,1101.0,297.0
4850_iucC,418.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,
4851_IS1_transposase,31.0,4.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
4852_DNA_polymerase_V_subunit_UmuC,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,87.0,16.0
48533_glnQ_4,,,,,,,280.0,0.0,,,,,,,,,,,,,,,,,,
4853_hypothetical_protein,1342.0,64.0,,,,,,,1648.0,352.0,,,,,,,72.0,20.0,,,,,,,818.0,131.0
4854_hypothetical_protein,578.0,75.0,,,,,,,812.0,185.0,,,,,,,,,,,,,,,512.0,85.0
4855_repB,5743.0,254.0,,,,,,,3620.0,1013.0,,,1917.0,190.0,,,1451.0,757.0,,,,,,,2075.0,447.0
4856_hypothetical_protein,72.0,11.0,,,,,,,129.0,35.0,,,83.0,9.0,,,,,,,,,,,89.0,21.0
4857_xerD_3,1477.0,199.0,,,,,,,1400.0,260.0,,,765.0,55.0,,,546.0,368.0,,,,,,,1181.0,647.0
4858_hypothetical_protein,545.0,19.0,,,1984.0,50.0,,,856.0,71.0,,,,,,,,,,,,,,,917.0,174.0
48592_malP_4,,,,,,,10239.0,50.0,,,,,,,,,,,,,,,,,,
4859_hypothetical_protein,21.0,1.0,,,,,,,3.0,0.0,,,,,,,,,,,,,,,,
4861_hemR_2,2424.0,294.0,,,,,,,1978.0,610.0,709.0,47.0,,,,,,,,,,,757.0,10.0,,
4862_Nickel_uptake_substrate-specific_transmembrane_region,1392.0,106.0,,,,,,,2360.0,533.0,867.0,66.0,,,,,,,,,607.0,2.0,943.0,14.0,,
4863_Transposase_IS66_family_protein,23.0,3.0,,,,,,,128.0,59.0,,,,,,,,,,,,,,,,
48642_aroB_1,,,,,,,,,,,,,,,,,,,,,2431.0,7.0,,,,
48643_aroB_2,,,,,,,,,,,,,,,,,,,,,3242.0,13.0,,,,
48664_putative_transporter,,,,,,,125.0,144.0,,,,,,,,,,,,,,,,,,
48665_putative_transporter,,,,,,,81.0,98.0,,,,,,,,,,,,,,,,,,
4866_Transposase_IS66_family_protein,35.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
4867_Transposase_C_of_IS166_homeodomain_protein,72.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
4868_IS66_Orf2_like_protein,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
486_hypothetical_protein,669.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,
4870_pinR_2,247.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,
4871_OsmC-like_protein,632.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,
48721_preprotein_translocase_subunit_SecY,,,,,,,5800.0,1878.0,,,,,,,,,,,,,,,,,,
4872_nemR_2,4713.0,1038.0,,,8095.0,653.0,,,,,,,,,3753.0,1516.0,,,16755.0,233.0,,,,,,
4873_Carboxymuconolactone_decarboxylase_family_protein,2210.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,
4874_Thioredoxin-like_protein,102.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
4875_nemA_2,393.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,
48761_panF_1,,,,,,,,,,,,,,,,,,,,,253.0,7.0,,,,
48762_panF_2,,,,,,,,,,,,,,,,,,,,,110.0,0.0,,,,
4876_DSBA-like_thioredoxin_domain_protein,405.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,
48776_acuI_1,,,,,,,3752.0,43.0,,,,,,,,,,,,,,,,,,
4877_fabG_6,133.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
4878_patB_2,365.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,
4879_EamA-like_transporter_family_protein,69.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,
487_hypothetical_protein,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4880_Alpha-beta_hydrolase_family_protein,126.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,
4881_hypothetical_protein,97.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
4882_Transposase_DDE_domain_protein,845.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,
4883_espC,119.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
4887_Transposase,222.0,18.0,,,313.0,19.0,,,,,,,,,210.0,59.0,,,159.0,4.0,,,,,17.0,3.0
4888_hypothetical_protein,88.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
4889_hypothetical_protein,27138.0,681.0,,,,,,,,,,,,,,,,,,,,,,,,
4890_putative_TonB-dependent_receptor_precursor,45897.0,428.0,,,,,,,,,,,,,,,,,,,,,,,,
4891_Gram-negative_bacterial_tonB_protein,24558.0,172.0,,,,,,,,,,,,,,,,,,,,,,,,
48929_yqjG_1,,,,,,,184.0,0.0,,,,,,,,,,,,,,,,,,
4892_hypothetical_protein,41299.0,358.0,,,,,,,,,,,,,,,,,,,,,,,,
48930_yqjG_2,,,,,,,1561.0,22.0,,,,,,,,,,,,,,,,,,
