"","ur_rpkms_means","uti_rpkms_means"
"2267_ski2-like_helicase",0.773500823448409,0.878730746741778
"61945_mexB",2.03860518120425,2.31515266760861
"63459_wecB_3",5.87842872365485,6.67544235585662
"15155_pimB_1",8.32101116045354,9.44824738267451
"64458_wcaJ_3",4.18152740161589,4.747105473205
"24530_hbp_1",3.06887000411606,3.48290185781544
"10403_ycfH_2",6.30837286878714,7.15663094405687
"60441_hypothetical_protein",2.67813599803962,3.03716488075275
"66240_yhbX_2",3.22964558709994,3.66049828393762
"64787_fepA_1",7.55898804227252,8.56672605004424
"61597_AAA_domain_-dynein-related_subfamily-",2.77346655635242,3.14244748208097
"69503_folK_2",5.83642886813889,6.60979437673211
"39188_ynfF_1",3.027799461723,3.42866542674729
"15442_hypothetical_protein",2.34457757007347,2.65449427194888
"54011_queC_2",5.37029827028038,6.07909552067034
"51203_yejM_2",6.24630022635915,7.06965613761069
"59481_hypothetical_protein",3.28133577560347,3.71330320946232
"65437_yfkN_3",1.49194369704754,1.68831745693116
"41460_hypothetical_protein",6.76251794399353,7.65153099933136
"23164_glmM_2",8.01200184293243,9.06509862868689
"37205_Transposase",3.07716836658335,3.48101264931259
"12320_hypothetical_protein",3.0269842749099,3.42357483349289
"33901_hypothetical_protein",2.05497490886793,2.32389321495677
"60434_ycfZ",2.80089685955253,3.16471878236393
"61766_nuoI_2",2.81216838286435,3.17640952918506
"65574_EamA-like_transporter_family_protein",3.51876464472907,3.97411414380579
"27765_hypothetical_protein",7.24633059421,8.17973960230975
"46771_hypothetical_protein",5.17503824990831,5.84109118615828
"41455_lipopolysaccharide_core_biosynthesis_protein",6.17459517483485,6.96666904468465
"20851_hypothetical_protein",2.107156122124,2.37711353044187
"47241_dnaE_1",7.59010560532499,8.56132697076554
"27957_hypothetical_protein",4.31171687878478,4.86329279259554
"29403_hypothetical_protein",0.390118739404568,0.439496331743388
"40775_hypothetical_protein",9.12842071281711,10.2838038091064
"63458_wecB_2",4.59204829518732,5.17196707783242
"55396_lpxK_2",4.42437518543224,4.98250551583554
"42847_dxs_2",6.56659912247142,7.39496014021125
"52255_accC_1",7.44330732716682,8.38185568954332
"42718_hsdM_2",6.50817474330987,7.32430133140196
"64339_mltD_3",7.86948282643916,8.85524121063828
"9298_putative_methyltransferase",7.67794669493611,8.63016436576368
"35405_hypothetical_protein",4.53256770646728,5.09341041779854
"33123_mngR_2",0.453604171475164,0.509696418708141
"1049_yhdN_1",4.90112358470237,5.50317436363992
"61482_ugd_1",6.21299502579999,6.97527968344944
"19580_icsA",2.54216134107989,2.85373249890932
"66854_hypothetical_protein",1.72498296606235,1.93638564732577
"33972_Transposase-_Mutator_family",0.483370716565181,0.542500680877265
"63372_gyrB_3",6.95477020086525,7.7999509498983
"33980_hypothetical_protein",1.53437832676661,1.72080726513465
"60540_prs",8.30405832213966,9.31197073323465
"15156_wecB_1",8.44303645936487,9.46723553632587
"22246_DNA-binding_transcriptional_repressor_AcrR",5.80071964718279,6.50377952361162
"39641_mbtB_1",3.20427069883307,3.59017908743577
"41685_hsrA_3",3.06741057681083,3.43510144699076
"39562_hypothetical_protein",2.90113864511847,3.24816294842936
"25771_hypothetical_protein",2.91718820187911,3.26480231906346
"44035_merA_2",3.72195184842276,4.16426289952678
"9297_rapA_1",7.41971824925581,8.29930438538433
"65093_hypothetical_protein",2.47934196998509,2.77322673110001
"2671_kpsT_1",7.39382198770444,8.26895977086348
"69683_hypothetical_protein",7.51865440527804,8.40827978123545
"60608_ywlC",6.41980661627306,7.1786302477625
"12130_btuB_2",3.69690350363461,4.13308930328428
"15157_wzxC_1",6.36251011925868,7.11263485158441
"4165_hcaR_3",4.55498379343486,5.09001553951552
"61697_yccM_2",3.66672868352597,4.09696454955919
"51306_sdcS_1",3.96455082067304,4.42663869221426
"13879_putative_transporter",2.52305167910234,2.81700497868624
"62359_hypothetical_protein",3.25265612004124,3.63089036252436
"33965_hypothetical_protein",0.628123700542405,0.701083362393094
"23162_wfgD_2",7.60571727685059,8.48713396537055
"51040_hypothetical_protein",6.80289286073076,7.59116668800919
"64337_mltD_1",6.35974213860142,7.09208982997831
"61561_acm_2",1.97369428604407,2.20022989260841
"55296_hypothetical_protein",6.83529819278294,7.6186953578518
"51173_psuK_2",5.64835443347743,6.2938137904623
"34799_hypothetical_protein",5.06459975375565,5.64316477619839
"64948_cell_envelope_integrity_inner_membrane_protein_TolA",7.35886886329819,8.19475361472223
"14310_irtA",4.42099678536336,4.92236159294087
"63737_dinF_2",5.53138281587849,6.15765776576888
"5759_hypothetical_protein",6.88743976857766,7.6651766005659
"22215_Long-chain-fatty-acid--AMP_ligase_FadD32",1.90201372016243,2.11504441292259
"19996_hypothetical_protein",2.56906807937633,2.85373249890932
"47319_speD_2",7.92810712331622,8.80472638923839
"25202_ltrA",3.5039693602222,3.89109330427589
"25212_hypothetical_protein",2.8052626389217,3.11480158732514
"19412_hypothetical_protein",6.01469257948716,6.67336341472805
"69877_hypothetical_protein",2.96672416575721,3.29157264272684
"39513_Phage_P2_GpU",2.33644761274133,2.59134997543053
"50832_putative_hydrolase",4.53832223587786,5.0312824113646
"64738_hypothetical_protein",5.69279726554826,6.30996455997345
"59392_hypothetical_protein",2.14195882549775,2.37405313014329
"67210_ubiX_1",6.72077017336921,7.44325423724882
"70029_hypothetical_protein",0.688207555202772,0.76217407253852
"43954_spo0C_1",7.22557083963142,8.00090971979883
"68603_hypothetical_protein",0.695618216462183,0.770188940797557
"41525_hypothetical_protein",4.85906981391544,5.37924647345295
"6079_hypothetical_protein",5.95838200727244,6.59502885609303
"64413_hypothetical_protein",5.72061239587808,6.33084868982269
"25215_dnaK_1",2.69730050685811,2.98335411597178
"29795_rpoC_2",9.76181133426821,10.7954346347513
"69410_hypothetical_protein",4.49191100080814,4.96720617308612
"19889_ybiR_1",4.46563608472332,4.93796325024321
"26634_hypothetical_protein",3.60563599135313,3.98657563262681
"43374_Phage-related_minor_tail_protein",3.384968576907,3.74224398719978
"25319_putative_transposase",3.72710262427758,4.1196692002875
"13880_putative_transporter",3.52438751515563,3.89548733925197
"23159_hypothetical_protein",7.58526354644638,8.37467845124124
"61491_rfbB_1",8.99080336220857,9.92540063571891
"27967_yadA_3",6.4246842867351,7.09023090982738
"48356_Divergent_polysaccharide_deacetylase",5.92445108893936,6.53449721461396
"61093_purR_2",7.18139206722281,7.91402542561273
"11462_hypothetical_protein",4.47101637063098,4.92156416222487
"69878_hypothetical_protein",2.99082649604112,3.29162444782099
"27523_hypothetical_protein",2.91029080963706,3.20282186277653
"16651_hypothetical_protein",5.77701196036348,6.35714223705429
"30006_wecF_2",4.06801947839924,4.47642776814397
"43375_hypothetical_protein",6.2527799726133,6.87943263248408
"31800_hypothetical_protein",6.23011005338414,6.85448639503727
"68433_hypothetical_protein",1.91056432725024,2.10159961683665
"70034_hypothetical_protein",2.12237944326535,2.33453351498724
"62870_accB_2",9.47671433054343,10.4212809842916
"36602_yadA",3.66929087789825,4.03495312225101
"20848_papC_1",1.04934492331194,1.15378000634218
"2675_hypothetical_protein",8.41661732958879,9.25251761136559
"31797_putative_glycosyl_transferase",7.43802356192497,8.17207254511118
"27517_hypothetical_protein",0.529071032290174,0.580989201396111
"68546_flgK_1",3.1094601705881,3.41333905257714
"28337_repA",6.65073059318801,7.29808430160216
"63293_DNA-damage-inducible_protein_D",5.00421851258937,5.49070406840307
"43344_Regulatory_phage_protein_cox",4.99997012016376,5.48497515313396
"63736_dinF_1",4.86993531503311,5.34165783886569
"4930_hypothetical_protein",2.24849629593805,2.46416700905822
"11145_nusB_2",6.89741147860939,7.55790768978578
"60396_rluC_2",5.7390676512654,6.28855003316755
"23155_wecB_2",8.38433243810418,9.18615004749294
"60257_sulA_1",4.75820944872102,5.21116082956732
"34013_hypothetical_protein",7.32239752461403,8.01860719587121
"10013_hypothetical_protein",3.0721873984091,3.36416181295766
"62159_recombinase_A",7.07190689959321,7.73969899219484
"46394_galE_2",9.52663510174861,10.4260199736228
"14309_cysteine-glutathione_ABC_transporter_membrane-ATP-binding_component",4.73478968277266,5.17913004220246
"28572_nanT_3",2.41768636932812,2.64395695222463
"20505_lpxA_1",5.97622774475748,6.53291310694252
"24528_pic_1",5.88880515947486,6.43523625698957
"32070_hypothetical_protein",2.99249985349898,3.26996003294742
"40774_hypothetical_protein",8.98991619762408,9.81048571851854
"67914_pheT_2",9.16556422926736,9.99904777135683
"63279_waaA_2",6.63602111814428,7.23832385185066
"64099_deoB_2",9.065705102451,9.88779453365805
"60393_rne_1",7.79182414321879,8.49385787894166
"31909_hypothetical_protein",1.4105359452058,1.53707844804193
"43395_hypothetical_protein",4.31747665000086,4.70424531704043
"62484_putative_type_I_restriction_enzymeP_M_protein",9.11440511861323,9.92431369737058
"42717_hsdS",6.88375467887002,7.49409732975981
"50870_hypothetical_protein",4.91255676076529,5.34658834448441
"23795_ssb_2",2.19394534552799,2.38720843131191
"26468_hypothetical_protein",6.44101436379578,7.00458213873147
"25472_hypothetical_protein",0.863479783089036,0.939019373585684
"68547_flgK_2",2.70550181190289,2.9420950398444
"10513_hypothetical_protein",1.9150243333457,2.08245364172399
"60378_FlgN_protein",8.05543201845466,8.75868542936658
"2363_hcpD_2",4.55456047152024,4.95079505102423
"58229_hypothetical_protein",5.93335097657288,6.44920513041555
"31758_hypothetical_protein",2.3547779753669,2.5594199369823
"26883_hypothetical_protein",2.647399306668,2.87719344541633
"67908_thrS_2",11.9382856345977,12.9698371592691
"46472_hypothetical_protein",7.1395582168017,7.75553960943601
"9680_hypothetical_protein",3.06237091097447,3.32554608348506
"64108_nadR_2",6.80042239320154,7.38468262025628
"1726_Phage_major_capsid_protein-_P2_family",0.651766936663439,0.707537829081011
"70074_TraK_protein",1.38454917741623,1.50298337385347
"24191_yhdY_1",2.15967195639318,2.34374319443479
"27763_wbbL",7.65904623109565,8.31078820109377
"24754_hypothetical_protein",2.920431619632,3.1668664044576
"8135_dacB_2",4.67460600862761,5.0674431799481
"27726_hypothetical_protein",0.985432842237118,1.06823424931621
"50850_hypothetical_protein",5.72614751593745,6.20560234507249
"3187_arsA",3.11410778026249,3.37466475262967
"68652_hypothetical_protein",7.62618244691601,8.26372276743739
"64814_dsbG",7.55143798641894,8.17750417863818
"27491_Phage_regulatory_protein_Rha_-Phage_pRha-",3.65165834198062,3.95190614249644
"64457_hypothetical_protein",4.13328299151675,4.47053939931465
"66488_vatD",9.94726151115904,10.7587740996407
"60602_trpGD_1",4.17579995872334,4.51358402164556
"26881_hypothetical_protein",1.10917584969638,1.19871151195569
"30029_DNA-binding_transcriptional_regulator_IlvY",3.42891241615236,3.70552052923091
"2376_ispD_2",6.44269621139803,6.96206175838063
"61801_purF_1",4.52977891719871,4.89482151894236
"9767_hypothetical_protein",11.6056045717247,12.5388939454082
"7225_elaD_2",4.03450450968846,4.35647446162065
"66038_hypothetical_protein",1.61552137558037,1.74436005545101
"25191_mexB",4.51693692665867,4.87458498322203
"21547_Glycosyltransferase_family_25_-LPS_biosynthesis_protein-",7.13961441123131,7.70382341308078
"21599_malS_1",2.62451367038349,2.830771134299
"64107_nadR_1",5.27394766753617,5.68812992525847
"52307_hypothetical_protein",9.79440975489237,10.5625136943542
"26681_Bacteriophage_lambda_tail_assembly_protein_I",1.22748015771617,1.32291002971428
"29461_hypothetical_protein",8.10595230904253,8.73524808963839
"61770_nuoF_2",4.28752101229641,4.61704027738183
"27490_hypothetical_protein",3.28815986372194,3.54017441825666
"43382_hypothetical_protein",2.90200825227764,3.12324211003026
"28329_Toxin_of_toxin-antitoxin_type_1_system",3.58129305408319,3.85394101011296
"60273_yccA_2",7.77118284515926,8.36233187770966
"10386_lolC_2",5.89921672985706,6.34489044429374
"35390_hypothetical_protein",4.4615743834227,4.79692020136125
"64499_betT_3",5.26461572083896,5.65964138579285
"27764_epsD",8.2138461491889,8.82870536478357
"33503_hypothetical_protein",2.8230998543879,3.03228335238331
"14765_glsA2_2",3.87186058778923,4.15874836838919
"41454_Glycosyltransferase_family_9_-heptosyltransferase-",6.92670745131277,7.43890492635376
"33112_cell_envelope_integrity_inner_membrane_protein_TolA",7.35408394424308,7.89666078094631
"41611_atsA_1",2.05088792415302,2.20195531083448
"62488_hypothetical_protein",8.15983316312744,8.75885491590721
"21548_rfaL",6.35198792511271,6.81823486348301
"61595_hypothetical_protein",6.72746501830464,7.21899558227859
"64637_lon_2",8.98690624734451,9.64242485962031
"42674_hypothetical_protein",2.09744225791026,2.24995768933552
"2748_cca_1",7.36574301517334,7.90053915246769
"42719_hsdR_2",6.37256815377604,6.83262377939184
"9711_Integrase_core_domain_protein",1.12918428736966,1.21063961303777
"43365_Phage_tail_fiber_repeat_protein",2.69618889151526,2.89004130007303
"62532_mrpA_4",6.16593086205491,6.60897811821397
"43370_Phage_late_control_gene_D_protein_-GPD-",3.3148367411943,3.55229151570911
"11159_malZ_2",3.83463569755044,4.10776230955253
"63070_ftsY_2",6.88078065660812,7.36757432659593
"5911_hypothetical_protein",3.45033491523011,3.69329818457795
"17585_ispH_1",7.09414379023951,7.5930992468468
"63223_selB_1",4.06476713472635,4.35008550746198
"12319_hypothetical_protein",2.73749971550296,2.92950557344259
"27828_yegW_2",4.23768860605359,4.53429238705199
"6796_cmoB_1",5.89226457315578,6.30332022671254
"61537_mdtC_2",2.57074038728783,2.74947201000508
"60634_rnb_2",7.64055921828486,8.16973165447803
"60737_nifJ_2",5.08815218887088,5.43791305422236
"35829_trmB_1",7.42285058500569,7.93023074615577
"67979_gloA",9.69065733527515,10.3442082399456
"43768_IS2_transposase_TnpB",3.71405965523648,3.96367016030107
"5638_bioA_1",1.43241043476031,1.52645481024777
"13032_garK_1",3.44819379280893,3.67374359824924
"2749_cca_2",5.22339256009911,5.56412080624765
"66487_putative_glycosyltransferase_involved_in_capsule_biosynthesis",10.059889241437,10.7109380693604
"61754_menD",5.9394976907597,6.32352517032925
"68628_hsdM",7.65386003887851,8.14772432646999
"51731_relA_2",6.41500619606686,6.82621394624826
"20239_yajR_2",4.58743202352951,4.88035633481535
"62483_Helix-turn-helix_domain_protein",10.6627620318778,11.3423118388782
"23888_Toxin_co-regulated_pilus_biosynthesis_protein_Q",1.07147877913306,1.13971661733736
"63186_glyS_1",6.39982076580716,6.80666034361199
"62604_fdnH_2",4.08340457055731,4.34298439281614
"60272_yccA_1",6.9295420593416,7.3700299828054
"29460_fokIM",8.24183426591058,8.76289192978076
"62352_hypothetical_protein",2.95502186827389,3.1416871431503
"67240_nuoC_1",7.60938816120659,8.08753064496623
"29207_hypothetical_protein",1.94644134294223,2.06863521733963
"59929_hypothetical_protein",2.45098032435,2.60356623952063
"40069_hypothetical_protein",2.32786387855652,2.47179639478922
"62487_hypothetical_protein",8.261070937364,8.77115966003175
"58295_yidC_2",7.21764645257307,7.66098880549827
"8589_hypothetical_protein",6.40377833253012,6.7958667286464
"54647_hypothetical_protein",7.31498776368312,7.75812295397758
"37426_hlyA_1",5.6547724116771,5.99518363932872
"53756_hypothetical_protein",5.70947668094187,6.05288101384311
"19423_hypothetical_protein",3.77439317668642,4.00094135394384
"66564_hypothetical_protein",2.71725520309952,2.87763396114934
"21207_ptsI_2",2.2227665380261,2.35395715266334
"7785_fliP_2",2.334513867369,2.47215443129075
"8534_rhsB_3",1.99523457921143,2.11283818019256
"64153_carB_2",5.29451753979605,5.605449377363
"40194_hypothetical_protein",3.84655117846498,4.07210899380055
"35387_hypothetical_protein",3.40851384459166,3.60834797475563
"23279_intA_4",3.24880051769953,3.4392505970842
"61802_purF_2",5.53458153331925,5.85879736650401
"39405_tsaB",6.57994584062287,6.96159633864734
"35391_hypothetical_protein",3.92816428607848,4.15563319374297
"31801_hypothetical_protein",8.15640946502548,8.62527437922467
"63187_glyS_2",7.43239325921145,7.8590105972996
"12605_cell_division_protein",4.52565688751333,4.78484612344044
"63285_coaBC_1",6.29582686610545,6.64810444225457
"11097_acrA_2",7.39895465897608,7.81114049408529
"46772_hypothetical_protein",3.59006112384108,3.78922659989113
"50984_glpR_2",7.32005656785706,7.72420659444421
"3655_hypothetical_protein",9.03063326844511,9.52845827383398
"27507_hypothetical_protein",4.39687681422371,4.63869156052974
"60616_topA_1",8.08747305130005,8.5239918056764
"53850_hypothetical_protein",6.75904863055848,7.12344837674612
"61560_acm_1",3.48483097526679,3.67110467274927
"43379_hypothetical_protein",3.331650992353,3.50931839421136
"60606_hypothetical_protein",6.84811430662996,7.21211171848853
"31071_cra_1",4.95662632621674,5.21894486610646
"33356_glnK",3.40850565431528,3.58879987169665
"53797_hypothetical_protein",3.73527628799448,3.93187580314682
"45940_sufD_2",6.2540451546543,6.5816288651961
"19999_hypothetical_protein",5.514697294532,5.80321353005769
"4767_T5orf172_domain_protein",5.24196856824228,5.51095321513459
"54646_ycdX_1",6.8615170460568,7.21255447933543
"20238_yajR_1",3.937991369965,4.13907796783037
"31121_Phage_integrase_family_protein",1.97820159755674,2.07910609848073
"6262_sapC",3.43676791385376,3.61183955087397
"16768_spoT_1",7.48344473757226,7.86361757732259
"30005_wecF_1",3.63226295690518,3.81508646728726
"62448_tktA_2",9.20921680361497,9.66176611550178
"64356_hypothetical_protein",3.4906565051625,3.66048660549817
"27512_hypothetical_protein",6.62399262166962,6.9460939669578
"69048_leuS_2",7.93540892836146,8.32125021441547
"35376_hypothetical_protein",4.20461660564134,4.40803402994032
"38078_acrR_2",5.91442926809695,6.19956923728722
"19482_hypothetical_protein",4.22295009389635,4.42553204441276
"64442_hypothetical_protein",2.25721120262802,2.36332512760987
"66248_pnp_1",9.20527514162285,9.63732124723432
"68320_oppB_1",5.9228459521809,6.19865625948218
"23156_hypothetical_protein",7.19893313833346,7.5328571578102
"11144_nusB_1",8.12101313802573,8.4901708716964
"5667_dinG_1",4.68476163770271,4.89770079934309
"24889_hypothetical_protein",3.34001738068284,3.4874145232832
"23707_hypothetical_protein",2.3560890987698,2.45956075127285
"42303_N-6_DNA_Methylase",7.33879028795002,7.66051057360949
"39565_exonuclease_VIII",2.77949369942302,2.90126177688996
"66892_mltB_1",6.92764065667163,7.22142751541191
"27766_hypothetical_protein",8.78539084021838,9.15548159243018
"43394_hypothetical_protein",2.95473363484175,3.078776761329
"27511_hypothetical_protein",5.10325986186197,5.31500677976633
"35393_hypothetical_protein",4.81291010832983,5.01187938595837
"41587_hypothetical_protein",1.29398402967791,1.34739097000117
"65953_ugpQ_1",6.07887063018836,6.32866398402123
"3130_hypothetical_protein",6.85863538245586,7.13705778751114
"65665_axe1-6A",1.75499901637893,1.82600308720928
"11778_dpnA",8.56737090130081,8.9115569047733
"64773_cusR_2",4.46954122763915,4.64705797093734
"62215_surE_1",7.56075653090273,7.86087537894699
"63264_kbl",8.6265438441776,8.96838754218233
"35404_dnaT_1",4.24673762494121,4.41491811298875
"63497_recQ_2",4.80589477750806,4.99544149091608
"22461_barA_1",5.64932745264272,5.87082346510122
"20681_mog_1",7.10990554193937,7.38851756362749
"35374_hypothetical_protein",5.50184235949184,5.71645529945746
"43958_PsiA_protein",6.49604515784209,6.74670252557135
"66844_hypothetical_protein",6.24812008876967,6.48698152874487
"5843_ComEC_family_competence_protein",2.42226154201142,2.51392953213957
"19431_Arc-like_DNA_binding_domain_protein",7.36149806528273,7.63494867451069
"31313_hypothetical_protein",6.12284831337063,6.34951512164182
"50655_gapA_2",10.4492677141321,10.827957610781
"62695_vancomycin_high_temperature_exclusion_protein",3.73998814491594,3.87543003046383
"54653_hypothetical_protein",6.87604980257445,7.12431236676738
"25233_IS2_transposase_TnpB",5.57683064198014,5.77792404388634
"63292_DNA-damage-inducible_protein_D",5.02528342769495,5.20532214640327
"61096_allS_2",5.31268249482091,5.4971769514613
"43369_Phage-related_baseplate_assembly_protein",4.06944858778105,4.20926605461036
"27948_pic_3",6.34078056118278,6.55494351960596
"20857_hypothetical_protein",5.90971228740049,6.10609199778164
"64338_mltD_2",6.68546790241784,6.9068911466109
"43764_hypothetical_protein",6.23111130360405,6.43689565485556
"35928_hypothetical_protein",9.80219117375638,10.1243463495724
"19472_hypothetical_protein",3.63907282731518,3.7567507384332
"63951_malL",3.94746359247547,4.07213263729526
"24545_yadA_1",4.46744820905849,4.60756395389076
"19421_ompW_1",3.80715396415915,3.92591604852183
"63496_recQ_1",6.96822030492891,7.1812930275065
"7192_2Fe-2S_ferredoxin_YfaE",5.57153330984745,5.74161893683238
"15483_hypothetical_protein",6.96938004181593,7.1816943413939
"29462_N-6_DNA_Methylase",8.56277385115874,8.82314423264486
"21367_hypothetical_protein",1.66326154454504,1.71365095448524
"27166_asr",4.7592287939048,4.89970173086619
"26910_Lambda_phage_tail_tape-measure_protein_-Tape_meas_lam_C-",3.84356489667486,3.9568752623299
"33912_pheA2_1",1.13179422054904,1.16489121304794
"31266_hypothetical_protein",4.9395777533328,5.08331616722943
"33561_hypothetical_protein",6.03725751609966,6.21261520966537
"6797_cmoB_2",5.55030093508767,5.71023898968936
"13372_recJ_3",6.04739989652192,6.21956919834804
"63975_Phage_integrase_family_protein",6.83471598591657,7.02770942864337
"60147_cydD_2",5.86534090888754,6.02550746008286
"68066_marR_1",6.45309221946921,6.62789097857906
"2660_hypothetical_protein",3.75941909648204,3.86063629380202
"7694_hypothetical_protein",1.01882441521949,1.04619579009968
"11162_brnQ_1",7.6654468949628,7.87112315067372
"54688_ycdX_2",7.7691960189253,7.97407841688151
"7445_bamB_1",6.99835855059987,7.1823874021027
"53341_recombination_protein_F",6.30787153608854,6.47335874563276
"62350_hypothetical_protein",3.88664056391507,3.98701510269482
"51042_hypothetical_protein",8.55246231434433,8.77289528771114
"61820_aroC_1",6.63752899080365,6.80482992512567
"35384_hypothetical_protein",4.45897416496742,4.56990936934808
"50940_hypothetical_protein",4.63953736565602,4.75378628689793
"35929_Glycosyl_transferase_family_2",10.0978855605198,10.3421427877752
"44325_lon_1",7.99316658921561,8.18552651614477
"4233_Pentapeptide_repeats_-8_copies-",5.21043680168806,5.33554779955502
"63813_proP_2",7.91273818756488,8.10112601330582
"43974_hypothetical_protein",3.46058743122511,3.54179045304645
"64448_hypothetical_protein",6.86670687534781,7.02723063086659
"49313_prfB_2",8.98828518808219,9.19812909484773
"53352_hypothetical_protein",4.68458579674284,4.79178854574442
"68067_marR_2",5.22852184915358,5.34745088562777
"53765_pic_2",6.68532061475635,6.8365266817312
"51039_mfpsA",6.67723495103553,6.82792753383632
"22462_barA_2",5.01030955076035,5.12162010626218
"37429_hlyA_2",5.08961591531285,5.20235111903968
"31009_hypothetical_protein",2.91583509724204,2.9787404801642
"69047_leuS_1",8.14781679732408,8.32216812163561
"24807_pepQ_2",8.4973736469969,8.67897788503049
"5187_frmA_1",6.28029987374671,6.41440461349446
"69772_EcoKI_restriction-modification_system_protein_HsdS",5.5971819191664,5.7138590349956
"63275_rfaG_1",6.58099715341728,6.71703826219679
"29314_Putative_transposase",3.4678883976654,3.53956281374383
"2494_yscF",2.41035188451885,2.46011750538542
"25759_hypothetical_protein",2.73332215831739,2.78942360243523
"26242_dtpD_2",4.20271550442554,4.28873168723714
"63276_rfaG_2",6.48149252279117,6.61395672131464
"41984_mntH_2",2.65979633974229,2.71346233782515
"11772_DNA_methylase",8.37399220974226,8.54264200697793
"20068_hypothetical_protein",5.29054257939523,5.39593433343029
"66249_pnp_2",8.50562621160528,8.67484193812286
"3600_hypothetical_protein",2.05113098120996,2.09179554603098
"37867_fhaB",4.05214924430328,4.13206320597871
"65581_uvrD_2",7.08700875379974,7.22455987781823
"49312_prfB_1",8.83479060519964,9.00608693241614
"61097_ydhC_1",6.83542547742374,6.96723654819646
"56849_hypothetical_protein",3.82281925863292,3.89474542327922
"37479_putative_methyltransferase",8.14926939233072,8.3019704516826
"54_hypothetical_protein",2.86588682848167,2.91871792957646
"17586_ispH_2",6.29528586311701,6.4102250954189
"61519_putative_assembly_protein",7.09217704824996,7.22116210429086
"50922_ynfM_2",3.49171447656267,3.553279364833
"60633_rnb_1",6.52721066607033,6.64032642082482
"28330_hypothetical_protein",5.1874502064779,5.27614117771025
"47842_finO_2",3.08264257675611,3.13489478936402
"68629_hsdS",7.05829881075825,7.17594324190812
"60394_rne_2",8.48836154770669,8.62937300233246
"28162_Phage_tail_tube_protein_FII",4.09057767793391,4.15822362540754
"24740_cyaA_1",8.41339509326626,8.5499182506858
"40073_dsdA_1",4.65351528548099,4.72817365666797
"54803_hypothetical_protein",7.61434871246023,7.73632397358665
"19683_mdoG_1",8.20021084517023,8.3297093819614
"13465_csdA_1",5.50691487659441,5.5936716809147
"25391_hypothetical_protein",2.53119178683197,2.57032955733266
"8601_hypothetical_protein",6.21524498420655,6.31037748389682
"38021_preprotein_translocase_subunit_SecF",5.41965112136204,5.50098324344028
"63534_polA_2",6.43116097266752,6.52393152959442
"12923_aaeB_1",7.44702546262301,7.5536009505419
"62356_hypothetical_protein",3.77869351383599,3.83220630263067
"51797_recB_2",6.10502126269543,6.19119680788126
"61999_hisS",8.26470452399673,8.37587446027914
"26418_ftsK",7.24668752854357,7.34291982395828
"64357_hypothetical_protein",3.47667498163211,3.5218040094827
"32323_Bestrophin-_RFP-TM-_chloride_channel",3.87742508104619,3.92727061114869
"3224_hypothetical_protein",1.88808564210952,1.91227426306608
"35931_wecB_1",10.801372779532,10.9381659596924
"27958_hypothetical_protein",6.08266227279582,6.15275350207665
"69903_ttgW",8.53393564492439,8.62877426577764
"60203_loiP_1",2.54368094281604,2.57139716866044
"69891_hlyA_2",5.06512764432954,5.11935147860547
"167_hypothetical_protein",3.718115465067,3.75763642066319
"22214_Putative_ligase",1.13540740643334,1.14666183039549
"13365_cptA_1",5.80387106482201,5.86116239310685
"56614_fdtB_2",9.37745935268447,9.46802606773935
"53816_hypothetical_protein",6.93051327823455,6.99740661260442
"21247_fieF_2",5.38457551859415,5.43598982117647
"35932_hypothetical_protein",10.3093985778236,10.4073917875184
"51164_hypothetical_protein",5.55128699622286,5.60325346658274
"64279_fhuD_1",6.28875444313166,6.34743521749165
"68062_bglH_3",4.60494859399166,4.64753867836636
"10575_O-succinylbenzoic_acid--CoA_ligase",6.9046813622497,6.96549745451449
"20832_hypothetical_protein",5.34528992087944,5.39195539308177
"62047_qseF_1",6.81854800110285,6.87665276541979
"13371_recJ_2",6.28670380007278,6.33948051790043
"26841_hypothetical_protein",2.46806727361356,2.48871721378143
"596_hypothetical_protein",5.78319202430558,5.83129952091613
"41459_tagE",6.84275795434645,6.89961831627048
"7446_bamB_2",7.1844782036692,7.24297186354316
"61291_pqiB_3",4.08294569678818,4.11438462112742
"68287_hypothetical_protein",8.00758102446961,8.06896212211178
"21724_rsmD_1",6.53106340137973,6.57807049579702
"67776_yebZ_2",7.82707795490458,7.88340270540813
"20936_hypothetical_protein",5.19182540468963,5.22867171554498
"13366_cptA_2",6.5191480053109,6.56478647824121
"7219_menD_2",6.11345662180253,6.15491397898302
"66845_hypothetical_protein",6.72029322007066,6.76444708311963
"4441_hypothetical_protein",2.37083046589114,2.38636657952168
"35392_Terminase_small_subunit",3.95155826249861,3.97736646005134
"43770_intA_4",6.49884397793686,6.54043094572341
"56612_Polysaccharide_biosynthesis_protein",7.4648371979139,7.51108227981195
"34927_Transposase_DDE_domain_protein",7.35106177151393,7.39657814394583
"24741_cyaA_2",7.37649313000271,7.42033561820605
"51044_vioA",8.69327371797523,8.74453944759695
"43756_Prophage_CP4-57_regulatory_protein_-AlpA-",3.42971677148684,3.44964958808179
"19458_hypothetical_protein",3.20601240844918,3.22438643280248
"12337_rffG",5.96860187748243,6.00240003015602
"43225_moeA",5.91971637631416,5.95290460173962
"26917_Fibronectin_type_III_protein",0.948737758851215,0.953887846582619
"63228_hypothetical_protein",4.76862977708013,4.79419901567853
"50917_hypothetical_protein",5.93875344283752,5.97005007173493
