"","UR1","UTI1","UR3","UTI3","UR6","UTI6","UR7","UTI7","UR14","UTI14","UR17","UTI17","UR43","UTI43","UR54","UTI54","UR56","UTI56","UR57","UTI57","UR66","UTI66","UR68","UTI68","UR86","UTI86","ur_rpkms_means","uti_rpkms_means","LFC","na_num",geneName
"10347_hypothetical_protein",NA,NA,NA,NA,2.1180683163963,2.57905028299697,NA,NA,NA,NA,3.08602436413408,3.21501789004358,NA,NA,1.66187430356279,0,NA,NA,3.17782925654909,0,NA,NA,NA,NA,NA,NA,2.51094906016056,1.44851704326014,0.576880298466713,18,hypothetical_protein
"41649_bglH_1",NA,NA,NA,NA,2.15895664027822,1.24504343619972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15895664027822,1.24504343619972,0.576687559616426,24,bglH
"6575_putative_ATP-dependent_helicase_Lhr",NA,NA,NA,NA,NA,NA,NA,NA,4.1217326164513,2.37623394470131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1217326164513,2.37623394470131,0.57651336605798,24,putative_ATP-dependent_helicase_Lhr
"66545_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.61333503872082,2.08268574731731,3.61333503872082,2.08268574731731,0.576388772421894,24,hypothetical_protein
"31293_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.53523993644531,3.19027808613658,NA,NA,NA,NA,NA,NA,NA,NA,5.53523993644531,3.19027808613658,0.576357686887437,24,hypothetical_protein
"66793_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58445931462438,1.48884967776861,2.58445931462438,1.48884967776861,0.576077816100191,24,hypothetical_protein
"17760_ycgJ",5.73033821573713,3.76320816491281,5.42460546233019,2.62216336315922,6.09384535585987,4.47000758351443,6.44568508319233,3.10466685320124,0.380229941272251,0,7.34337326086353,3.84716543518295,5.09807724889104,3.53817440320265,4.58942440423277,3.64850610426788,6.99381294736822,3.53705655371952,4.55206935963024,4.18712013344896,6.2143855174247,0,7.16102723496231,5.95087717958842,7.87773310279289,3.90414808028731,5.68496977958134,3.27485337342195,0.576054667024654,0,ycgJ
"16561_livF",5.80894211136143,2.81499483191505,6.25541408314315,2.92849493418995,6.32753660362777,3.3421923320708,5.88814730934976,2.83941034217578,5.15845670486948,3.58873172966886,6.71364404052011,3.95068192643847,6.73259723598314,3.97652814814697,0,0,6.36422347934186,1.82186185056474,5.26367050068356,3.36402053867545,6.67690557643765,5.17492653932359,5.64199749494978,3.82217359138541,6.26230242157319,4.47322186180175,5.62260288937238,3.23824912510437,0.57593416942626,0,livF
"18102_allC",5.58702835519142,2.23366246059275,4.90219470642335,2.43850484205327,4.48352381136924,2.6502167039925,5.37451533764103,3.01961889417719,5.40854587799317,3.07556450838065,4.63212958906947,2.02719840265037,4.53858738969757,3.29661403388489,4.08039354293235,2.07455438495045,4.94382526922765,2.65828852254257,4.32790646589003,2.67058554136203,4.50610110768911,3.47759030421474,3.77010135447831,2.68268749520892,4.49598838547534,2.84520113876735,4.69621855331369,2.7038682486752,0.575754347456281,0,allC
"18574_ycdT_1",NA,NA,7.77971012302452,2.92808940001359,5.36391090320657,3.37147280825227,7.79967354328168,5.52296311653918,NA,NA,NA,NA,NA,NA,NA,NA,6.09730120523785,3.73853155234117,NA,NA,NA,NA,NA,NA,NA,NA,6.76014894368765,3.89026421928655,0.575470193289028,18,ycdT
"61440_nitrogen_assimilation_transcriptional_regulator",NA,NA,NA,NA,NA,NA,4.49011579241454,2.58363157279607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.49011579241454,2.58363157279607,0.575404219454824,24,nitrogen_assimilation_transcriptional_regulator
"17783_fadE",4.79256405451893,1.62830092819086,3.83349091178718,2.0345734941678,3.5583901283333,2.24294766108396,3.78998461808124,1.13588140049767,1.49779205537776,0.0882810821173518,2.7902698556886,1.07745055897639,3.95756927608009,3.31033445423693,4.28276331403917,1.55963315642503,2.88307689998602,1.29391065312003,3.92141161937181,3.19155551280378,3.06752365973982,4.73432935530901,3.53875213924274,1.6741303454252,2.79467036109435,1.74863291902602,3.43909683794931,1.97845857856769,0.575284346964602,0,fadE
"18346_ybiA",5.97176358875309,3.94301086830522,5.62086871748319,3.48866432516102,NA,NA,5.51048404376099,2.09058107467412,5.78648116287755,3.64462122520805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7223993782187,3.2917193733371,0.575234120475136,18,ybiA
"17072_manP_3",5.15059511291256,1.36619407602989,2.9756876713231,1.4953929701069,4.85064026053919,3.84596786191632,3.04759350512362,0,2.83354988682555,1.70546359367313,4.05325622465933,3.39907017699848,3.06966134419456,2.47676582079804,4.07015680428211,3.29886353448178,3.77270099973365,2.51404794352268,3.50579364012194,3.42204575612134,5.91649459413889,0,2.99495564857065,3.14609858379204,4.25319659237604,2.35474319701873,3.88417556036932,2.23266565495841,0.574810695412058,0,manP
"10519_sfaG_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.74556331412897,2.72770356036359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.74556331412897,2.72770356036359,0.574790257721859,24,sfaG
"15232_kdgK_1",4.68786749952353,2.58933202690824,3.54790371716803,2.28022140658939,3.78559681842043,1.88818863893854,2.9011788219247,2.82085688481818,3.6660592143264,2.22520889333087,3.75755353138453,2.45922261207083,3.74869467218294,2.2112328028376,NA,NA,3.86894088476952,2.06747434686609,3.58934375174113,2.9760864843173,3.60966273407578,0,3.3676699956414,1.9164196350491,3.34370662596778,1.77548608050928,3.65618152226051,2.10081081768628,0.574591497959164,2,kdgK
"1047_Carboxymuconolactone_decarboxylase_family_protein",7.75577324345289,6.22317534485049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97667163882655,0.977899356261692,NA,NA,NA,NA,NA,NA,NA,NA,5.34942143867067,1.46432858255538,NA,NA,5.02728877365004,2.88846776122252,0.574557756928963,20,carboxymuconolactone_decarboxylase_family_protein
"18445_dmsC_1",4.35091099262014,1.3554098693822,4.0686988903467,1.36826555555362,4.05491921450541,1.70742170031461,3.9514223986922,1.43065365085963,3.54946206167424,1.65281725303367,4.95631756594364,2.25496615940007,4.56944299158168,2.20437167815345,3.21225173523993,2.38653819490441,4.29287685319179,2.26347905221478,4.06186955321765,3.11774341699446,2.92171783206473,3.95512033026256,4.08815854194202,3.7453737318005,4.14885473869293,2.55531497461733,4.01745410536254,2.30749812057625,0.574368259116185,0,dmsC
"18405_potA_1",6.53513010655719,2.58170261580113,5.96654326308239,2.30528254550753,6.0523145231475,3.64448871579293,7.25175503131821,3.65813941519146,6.00178931814474,5.05277322383767,4.75167970124361,3.1926898589538,NA,NA,6.47979086353877,3.29621194124618,7.19270281410904,2.64600002328124,6.90620274471066,3.66676484872826,5.79657068393926,4.53008773344576,6.27201178212475,2.78837197186361,5.51271041900627,5.54919704607163,6.22660010424353,3.5759758283101,0.574306325834706,2,potA
"16256_tfdS",4.98176029380272,1.28336983743828,4.12130066404036,1.29580503849959,3.62513051248323,3.22317657308145,3.9043689834442,2.04271820840294,3.65928541673405,1.48984478208946,4.18433290818516,1.10914509912249,2.64625595967277,2.93364538495073,0.0709067607961532,0,4.38212901694257,2.04985141227999,3.75857653954222,3.53596495850767,5.42768732373728,5.35928448056383,1.76452376627914,1.27938925889762,4.18208401560121,1.22017934183541,3.59294939702008,2.06325956735919,0.5742523312659,0,tfdS
"7579_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,1.16855858621238,0.670865361702208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16855858621238,0.670865361702208,0.574096472027706,24,hypothetical_protein
"15825_hyfB_4",1.64465748261025,0.528072159901957,3.21652607871279,1.72701892892344,1.98995478934451,1.27964285365004,1.85210342876581,1.38007814409937,1.93468152832358,1.18071674591572,5.7865428988228,1.31387268570096,2.76442424179297,0.512366849033808,2.77031306337046,0.761457206971689,2.24497801398894,0.371090518601278,2.71012899019023,3.33265130834431,2.89652822792244,4.82937277968978,1.42712326678238,1.97559083271407,4.70919346333419,1.43707357081056,2.76516580568933,1.586846506489,0.573870291330834,0,hyfB
"16007_mocA",3.89310589904047,0,4.95464462822094,2.62111768432961,2.79616958020919,1.15690397945781,5.5676196794569,3.10356350908815,4.35920418573324,2.46883776488595,2.48038693240522,1.60785646065998,2.36113501599138,2.22421675870513,1.10067072433923,2.27603707699675,2.37443375541953,1.81824228752386,2.27236536516369,0,3.00531963169045,4.50236123421758,2.4745563773526,0,2.59404040503092,1.30502880824299,3.0948963215426,1.77570504339291,0.573752675019446,0,mocA
"18917_hypothetical_protein",4.61968421338238,2.5379686767713,4.30382885378016,2.31408638973044,0,0,4.43191263897663,2.68889017948803,4.33810396181025,3.44304915512949,5.01375912046537,2.64464027202719,5.00954941724528,2.87749496192257,5.95444285189987,4.24483372492763,5.01130473634261,2.64028910121206,6.37999071768693,2.56931792590978,4.83039976944469,3.36792370565805,7.39583850210931,2.80354298551639,4.4360334983637,3.27903075694549,4.74806525242363,2.72392829501834,0.573692262048826,0,hypothetical_protein
"3162_mngR",6.54912126513436,2.20361379945073,NA,NA,5.01743601491031,4.45739543150347,6.54219696112108,3.43405034706177,NA,NA,5.87469602288193,2.91600206465694,NA,NA,NA,NA,5.87647371348065,2.77266073003691,6.11568105077805,3.30521771897011,6.73016866650962,5.11150018064277,5.26882899916149,3.31811861497409,NA,NA,5.99682533674719,3.4398198609121,0.573606811563055,10,mngR
"2361_hypothetical_protein",0,0,NA,NA,NA,NA,NA,NA,1.6208058228537,0.516812993562412,NA,NA,0,1.81211416738693,3.25339646979871,1.01702468634507,1.86245371177344,0.517983327868384,NA,NA,NA,NA,NA,NA,NA,NA,1.34733120088517,0.772787035032559,0.57356872202236,16,hypothetical_protein
"43118_gno",NA,NA,NA,NA,2.52448697139252,1.44709470592805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52448697139252,1.44709470592805,0.573223281532655,24,gno
"17306_ulaD",5.06147174118711,2.84968186640968,4.63760840114778,2.26842259367118,3.77180723404447,2.58826126606581,3.40680930560643,2.95495127622797,3.66866529875859,1.89862018303183,3.22401004968492,1.41678386723802,3.83211757064576,1.76368635249896,2.84383882755711,1.78292373787777,4.54608094938825,1.87896211522489,3.4670304003397,0,4.1704146583064,5.87760119809271,3.33552889635432,1.61343411044168,3.66578414715744,1.54544520082806,3.81778211385987,2.18759798212374,0.573002313092201,0,ulaD
"18754_narI",8.71644314767627,4.208286709491,6.09604464879384,3.02646403994906,8.2741643453009,7.77203582825538,4.60310174524773,4.75161207611954,6.64656430937223,3.5770763643256,2.49927995356643,0.849317994420218,9.67043225308789,3.88758603889338,6.52163355756078,4.76825425860117,6.6523391240596,5.25866178700995,7.96880081518861,3.97136684934195,5.99039853443751,0,9.28234901002737,4.07220515206535,6.72200095295202,5.2155739357257,6.89565787671317,3.95064931032295,0.572918404734724,0,narI
"16686_xylR",6.53510110964291,2.41662739282412,8.36388758470076,3.15381619958396,8.13443073617979,3.71946440989803,8.73814881421987,3.87428832673624,8.17853267955507,4.19745940591176,5.61637660013304,3.06546205111624,4.79256603696316,4.21061186389224,5.27748635759383,3.69916806347743,6.22755034265605,3.6805324743298,5.20360978834254,4.16024972952961,6.6614619764343,4.47637400139475,4.4232461907761,3.33520673138864,5.40135808709968,3.87110898057155,6.42721202340747,3.68156689466572,0.572809311604737,0,xylR
"56993_eutB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25570826953154,1.29157053805339,NA,NA,2.25570826953154,1.29157053805339,0.572578713080492,24,eutB
"18275_sdhA",7.81634550591074,3.54396025638929,6.92531290364159,5.02137474631325,6.76732022468947,3.63706637063568,6.63169583881004,4.32615829914041,7.72468514423413,7.09266308900484,6.89855316022583,3.59255287500937,8.11916811334972,5.55000779237472,8.97937375258173,4.64849548822733,7.26811125700071,3.46058107919185,8.50687339768645,4.43578945907106,6.66804224995816,0,7.64536070497853,4.52267728008906,6.17656606330984,5.189475819716,7.39441602433669,4.23236942732022,0.572373722737609,0,sdhA
"18855_Alpha-beta_hydrolase_family_protein",NA,NA,5.69655462436845,3.38580784036665,NA,NA,6.12694972464177,3.3814072113772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.91175217450511,3.38360752587192,0.572352735025665,22,alpha-beta_hydrolase_family_protein
"26716_Bacteriophage_replication_protein_O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44730822005622,1.97268323435662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44730822005622,1.97268323435662,0.572238717408462,24,bacteriophage_replication_protein_O
"16398_aapJ",4.9821089166651,1.74941661817746,5.23069812393017,1.2213389672401,4.00661376468178,0.710074265758906,NA,NA,3.94129258681103,1.3245897340879,3.55256923880889,1.86686725388908,4.10491001191466,2.97018323342696,0,0,3.79989111249302,0.985350323214536,4.13446808831773,4.35044712294915,3.84875672443596,5.234576481094,3.9524404082322,2.29825677023375,2.09521034720594,2.26386973223566,3.63741327695804,2.08124754185896,0.572177914190576,2,aapJ
"16254_tdcC",4.10681273123622,1.38792352411647,4.04832662493856,1.6092682620275,5.97546338250769,2.55997169836749,4.31266347100176,2.10379127683321,3.73132228191607,1.07091588318289,5.54819812882158,2.9115024840005,5.32220928203167,3.56337871711459,4.1817003274598,2.72318080757126,5.33257387756399,2.78353820524464,5.51981371032728,4.2039247118139,4.5731997261879,6.06298764948791,4.5365031174972,2.00638006130314,3.99714172100391,2.01637241309963,4.70660987557643,2.69254889955101,0.57207819868887,0,tdcC
"63242_Hep_Hag",NA,NA,NA,NA,NA,NA,5.46127310362425,3.12358847318562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46127310362425,3.12358847318562,0.571952439278805,24,hep_Hag
"4311_Fimbrial_protein",1.86147455062403,2.05100244334447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37612651116742,2.4782543810314,3.50921608387321,2.06863521733963,NA,NA,NA,NA,2.78972249725989,0,NA,NA,NA,NA,2.88413491073113,1.64947301042888,0.571912570487464,18,fimbrial_protein
"15943_araE",8.60785898926287,4.77820572093093,9.54562326617349,4.66615910403809,9.19004915976996,5.51998952467257,9.14313868730797,5.59214711189268,9.94569406030159,4.35164184058483,9.69522875070112,4.65031786299336,8.54849015060189,6.52154612930813,0.847815634109597,1.69513855221804,9.68600052336366,4.23631875643871,10.1172991811254,4.76293371454444,10.5064663467352,6.18710794622224,4.76212335495629,4.9879738091707,3.9346460496329,1.81923047376821,8.040802627234,4.5975931189833,0.571782859513473,0,araE
"26686_Fibronectin_type_III_protein",NA,NA,NA,NA,1.45515170145176,0,NA,NA,NA,NA,NA,NA,NA,NA,0.593168010294144,0.361350143014814,2.27564293045515,0.927047775031976,NA,NA,4.30612267875707,3.64492404105798,NA,NA,NA,NA,2.15752133023953,1.23333048977619,0.571642315878873,18,fibronectin_type_III_protein
"18937_ydcV_3",2.99174043727664,1.6007368911195,4.06240791507199,1.35770245672403,0,0,4.63759395960642,1.50743770889421,1.55093381727142,1.17793848032717,3.01627922621259,1.24308640920266,2.83701148328007,2.29934531720644,3.33706675619911,2.48452998211356,2.73573393235727,1.23215147414783,3.28764606255877,0,3.33709181575827,4.06788555808923,2.26410904536619,1.42558209607503,1.94315477965008,2.18096698410964,2.76928994081606,1.58287410446225,0.571581213340127,0,ydcV
"14268_Acyl-CoA_dehydrogenase_fadE12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.34486212190448,5.33776811190759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.34486212190448,5.33776811190759,0.571198166679827,24,acyl-CoA_dehydrogenase_fadE12
"626_DNA_N-6-adenine-methyltransferase_-Dam-",4.22739151541498,1.33998525679111,NA,NA,NA,NA,NA,NA,NA,NA,2.63101476874934,2.84376968807623,NA,NA,NA,NA,NA,NA,1.88800188556697,0,NA,NA,NA,NA,2.8551437138892,2.44301761082536,2.90038797090512,1.65669313892318,0.571197079681093,18,dNA_N-6-adenine-methyltransferase_-Dam-
"27277_ppsR_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.85513531579549,3.34406254245902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.85513531579549,3.34406254245902,0.571133263724528,24,ppsR
"3069_hypothetical_protein",5.49059936866894,2.69831497916454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.14803120293989,5.31688333478208,NA,NA,NA,NA,6.54959722099263,0,NA,NA,5.91603521928934,5.74151139015662,6.0260657529727,3.43917742602581,0.570716876816228,18,hypothetical_protein
"33840_yicI_2",NA,NA,NA,NA,5.16863180150707,3.1163357766306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98977526382724,2.10984036486259,NA,NA,NA,NA,NA,NA,NA,NA,4.57920353266716,2.6130880707466,0.570642482280014,22,yicI
"17793_flhB_2",0.889376141948473,1.12498823734338,0.811590727045178,0.407975697760229,0.428513161809538,0.652824822140803,0.844053844408643,0,NA,NA,NA,NA,1.10783927124869,0.424153020773191,0.582883435941704,0.50380177392021,NA,NA,NA,NA,NA,NA,0.793595549407237,0,NA,NA,0.779693161687066,0.444820507419688,0.570507129313799,12,flhB
"3587_yihP_1",3.18666891852314,1.55702479352251,NA,NA,NA,NA,2.86745381676331,1.63839019313654,1.84067850344195,0.831445507915907,NA,NA,2.71984469268531,1.41404312325791,2.26939403688353,1.90677021213974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57680799365945,1.46953476599452,0.570292691426948,16,yihP
"60992_recE_3",NA,NA,NA,NA,NA,NA,4.83650628311385,2.75811494978412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.83650628311385,2.75811494978412,0.570270105802155,24,recE
"60939_bglA_2",NA,NA,NA,NA,NA,NA,4.13542580195759,2.35785274222965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.13542580195759,2.35785274222965,0.570159605115758,24,bglA
"15771_gabP",3.03469631200157,0.656721128158937,3.64805207418348,0.437786927641347,2.25787574841828,0.949439453333123,3.96397538888781,1.6278595657431,2.69446113839222,0.526707560774475,2.09882348327423,1.35084699678704,3.457594540929,1.4159732131405,0,0,2.88351723329832,1.51858945300578,3.18537164169281,3.01819372532344,2.67301539241481,4.79872490061667,2.43459815878737,2.27062763231882,1.70022297697161,0.831528605892675,2.61786185301935,1.49253839713353,0.570136424659724,0,gabP
"14273_ppsE_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.84065942805035,3.77932553119291,NA,NA,4.72944431616372,3.73888355860003,NA,NA,7.7575515942951,3.4379210249779,8.3491886072586,4.6881704082028,7.50767878002688,4.84897016667506,7.30296191980067,4.29010269013181,7.24791410759922,4.13056222996342,0.569896685948947,14,ppsE
"1897_adhesin",1.48570874578166,0.846643649612386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48570874578166,0.846643649612386,0.569858427512287,24,adhesin
"17672_hypothetical_protein",3.38730877404977,1.60056292377141,2.95320705599252,0.885550866989644,2.37039117692333,0.45386258895943,3.25887390682779,2.11488003775557,2.30397403872011,1.09834789137177,2.35565030156432,1.14984635646,4.07213460188377,2.18430131706376,3.39145042629662,1.89118141904731,2.74012273958482,1.125183001998,2.78473423548439,3.07777484043967,3.22740961311048,3.93110828729222,4.77056090303078,2.26606380241506,2.93059231133358,1.32685871090896,3.11895462190787,1.77734784957483,0.569853705818787,0,hypothetical_protein
"16795_tisB",7.54260028968912,2.00820836381285,5.68561578965348,3.42752487163035,NA,NA,4.64958449787443,4.12453162190375,5.05963554424108,3.51059097951565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.73435903036453,3.26771395921565,0.569848162961628,18,tisB
"60494_phage_resistance_protein",NA,NA,NA,NA,NA,NA,2.61488131720713,1.48999183100289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.61488131720713,1.48999183100289,0.569812412210854,24,phage_resistance_protein
"63557_rbsK_4",NA,NA,NA,NA,NA,NA,3.98269687014428,2.26928237793446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98269687014428,2.26928237793446,0.569785362010806,24,rbsK
"18919_hypothetical_protein",13.516659685171,6.34818239658869,13.2989023029696,5.69941160188757,8.63536969869925,5.73810910582895,13.6765200768746,7.41664119166987,13.7299374762793,6.76942708879957,12.1972996646367,6.15506896828146,11.7103591716974,10.2963556896419,13.1634753976984,7.16376879390134,13.4159385964039,7.47044201272764,12.6623355769929,5.50412900195522,12.9265667187075,7.3983700101841,8.82820738805943,6.76271300915875,12.8198412595505,8.74973367139517,12.3524163856723,7.03633481092463,0.569632255846405,0,hypothetical_protein
"67009_tetratricopeptide_repeat_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77894909861793,1.58296588297138,2.77894909861793,1.58296588297138,0.569627519899033,24,tetratricopeptide_repeat_protein
"201_btuR_1",2.97343552343075,1.6935333482247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.97343552343075,1.6935333482247,0.569554421099639,24,btuR
"70076_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44020663478465,1.38976126038582,2.44020663478465,1.38976126038582,0.569526055939301,24,hypothetical_protein
"15464_yfdC",4.17973228580599,1.72651793356404,5.18899665008994,1.64625143122267,3.33108784007881,2.72131263439467,NA,NA,4.21249449258426,2.1349596356262,4.0507825018372,1.73519933560417,4.8373897611541,2.37210491195674,NA,NA,4.09035594405025,1.95363837801708,4.94810145120368,3.54442711303548,4.00017224100225,3.85156892031375,3.84551124772025,1.95348949088543,3.07370323008194,2.4194125919384,4.15984796778261,2.36898930695988,0.569489396080659,4,yfdC
"4039_hypothetical_protein",4.9583799932759,2.82307303281344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9583799932759,2.82307303281344,0.569353909269123,24,hypothetical_protein
"4825_phnK_2",3.61799545579535,2.05977631049796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.61799545579535,2.05977631049796,0.569314233714303,24,phnK
"44065_ugpA_2",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26145204802488,1.2870667423076,1.13072602401244,0.643533371153799,0.569132891158007,22,ugpA
"54605_ydiV_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3174322006834,4.1636369101747,NA,NA,NA,NA,7.3174322006834,4.1636369101747,0.569002458237446,24,ydiV
"16592_ybhF_1",6.43581229185385,2.58896544376934,5.49497546991275,2.93051926841204,5.5558518621005,4.14420112972264,NA,NA,6.25431975931533,2.43251088293465,4.83276024353526,2.06175563994557,4.37608912860495,2.71174943624225,4.10339626739779,2.12600061021139,4.27147415933484,1.86545632792593,5.05449769012745,3.57355044849324,4.51254462369769,5.04654231210816,3.83770315046831,1.56468127437098,4.46938540442455,2.62938729084133,4.93323417089777,2.80627667208146,0.56885130015443,2,ybhF
"15932_hypothetical_protein",1.80472870499276,2.70664986188262,3.39112565191243,0.887438307342354,2.92510416907233,3.3115857915676,4.03066188692457,3.4624637866748,2.67970146657818,1.04006706863384,2.48521079441049,2.23794164821832,2.35914410209779,1.87435929993986,0,0,2.2011356841167,1.24837583298602,2.97477241239882,0,2.34838762686002,0,2.54626928658913,0,3.37553274308123,2.07166381129197,2.54782880992573,1.44927272373364,0.568826570328284,0,hypothetical_protein
"12274_Tripartite_tricarboxylate_transporter_TctB_family_protein",NA,NA,NA,NA,6.00714129363299,2.62116215684657,NA,NA,NA,NA,3.91522853000761,1.05141528932225,NA,NA,4.84476904617678,2.25191862628227,4.0306385215576,1.44367338960761,3.48688693665967,3.81752036400555,NA,NA,2.47808784605171,2.65350917799703,3.49608399916684,2.23191305273957,4.03697659617903,2.29587315097155,0.568711038142896,12,tripartite_tricarboxylate_transporter_TctB_family_protein
"12359_transcriptional_regulator_HdfR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6514551417878,3.78168774340606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6514551417878,3.78168774340606,0.568550439383946,24,transcriptional_regulator_HdfR
"11443_Transposase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.31867164847771,1.80303056007862,NA,NA,NA,NA,NA,NA,3.99953645399867,5.54244787690865,4.60273512151801,0,NA,NA,NA,NA,4.3069810746648,2.44849281232909,0.568493979862601,20,transposase
"16714_yiaW_2",5.34192600776322,2.94272520119491,6.59347139097598,3.20579050131076,4.397168756085,4.24831662759657,6.20320252282976,0,6.70060017873707,3.31421062153011,3.49484440417396,3.0867978227591,6.84981396774953,5.14619103759726,4.51914623575689,2.54145628139551,5.61629680748218,2.97144616345371,6.33653376081102,5.23340064906978,3.61164242133018,0,5.39851282122989,3.06988208045232,4.28793699814551,3.65866202861321,5.33469971331309,3.03222146269025,0.568395903357624,0,yiaW
"16555_hypothetical_protein",6.34693799685692,2.70108598637833,6.77895831756449,3.86159868864482,5.35715386517181,5.13219051440418,7.21470595884149,3.45648862878984,NA,NA,5.72483861423974,2.84141600257784,7.23264560584669,5.47096101847281,0,0,6.27951809629033,3.81620934097996,7.36460267065439,4.96012648115912,6.2903721189606,0,6.84434376659851,4.01920204108486,5.08028727284222,3.81874305025062,5.8761970236556,3.33983514606187,0.568366774057577,2,hypothetical_protein
"15376_arnD",3.48886246642391,1.4924654230369,3.85024475941012,2.024049416251,NA,NA,3.93536674569572,0,3.59859800688202,2.26671420994232,4.45239729250404,2.82739976989795,4.94267408689043,3.34845274255951,4.49203956764268,3.17362940646046,5.45814621513224,3.09132119993667,4.62274752095503,2.23990107255203,5.30754882990444,4.86490339962928,5.18495435030091,2.00312962253126,3.92895359221207,2.93677952794051,4.43854445282947,2.52239548256149,0.568293391982032,2,arnD
"3450_hypothetical_protein",6.74856048431956,3.83497417635822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.74856048431956,3.83497417635822,0.568265511625608,24,hypothetical_protein
